日期,收盘点位,股权风险溢价,+2倍标准差,+1倍标准差,中位数,-1倍标准差,-2倍标准差
2018-05-04,4571.40,0.0216,0.0484,0.0349,0.0215,0.0080,-0.0055
2018-05-07,4647.06,0.0205,0.0484,0.0349,0.0215,0.0080,-0.0055
2018-05-08,4685.09,0.0197,0.0484,0.0349,0.0215,0.0080,-0.0055
2018-05-09,4679.34,0.0195,0.0484,0.0349,0.0215,0.0080,-0.0054
2018-05-10,4701.33,0.0195,0.0483,0.0349,0.0215,0.0080,-0.0054
2018-05-11,4666.50,0.0197,0.0483,0.0349,0.0215,0.0080,-0.0054
2018-05-14,4675.59,0.0196,0.0483,0.0349,0.0215,0.0080,-0.0054
2018-05-15,4707.89,0.0190,0.0483,0.0349,0.0215,0.0081,-0.0053
2018-05-16,4681.09,0.0195,0.0482,0.0348,0.0215,0.0081,-0.0053
2018-05-17,4653.77,0.0198,0.0482,0.0348,0.0215,0.0081,-0.0053
2018-05-18,4685.90,0.0192,0.0482,0.0348,0.0215,0.0081,-0.0053
2018-05-21,4726.07,0.0191,0.0482,0.0348,0.0215,0.0081,-0.0053
2018-05-22,4727.24,0.0193,0.0481,0.0348,0.0215,0.0081,-0.0052
2018-05-23,4670.02,0.0203,0.0481,0.0348,0.0215,0.0081,-0.0052
2018-05-24,4646.79,0.0205,0.0481,0.0348,0.0215,0.0081,-0.0052
2018-05-25,4614.47,0.0212,0.0481,0.0348,0.0215,0.0081,-0.0052
2018-05-28,4609.74,0.0213,0.0481,0.0348,0.0215,0.0082,-0.0051
2018-05-29,4572.15,0.0218,0.0480,0.0348,0.0215,0.0082,-0.0051
2018-05-30,4454.46,0.0233,0.0480,0.0348,0.0215,0.0082,-0.0051
2018-05-31,4533.67,0.0222,0.0480,0.0348,0.0215,0.0082,-0.0050
2018-06-01,4488.92,0.0226,0.0480,0.0348,0.0215,0.0083,-0.0050
2018-06-04,4505.85,0.0220,0.0480,0.0348,0.0215,0.0083,-0.0050
2018-06-05,4564.62,0.0214,0.0480,0.0348,0.0215,0.0083,-0.0049
2018-06-06,4562.44,0.0214,0.0480,0.0347,0.0215,0.0083,-0.0049
2018-06-07,4542.53,0.0215,0.0479,0.0347,0.0215,0.0083,-0.0049
2018-06-08,4486.63,0.0224,0.0479,0.0347,0.0215,0.0083,-0.0049
2018-06-11,4468.84,0.0231,0.0479,0.0347,0.0216,0.0084,-0.0048
2018-06-12,4515.12,0.0222,0.0479,0.0347,0.0216,0.0084,-0.0048
2018-06-13,4457.36,0.0231,0.0479,0.0347,0.0216,0.0084,-0.0047
2018-06-14,4439.19,0.0237,0.0479,0.0347,0.0216,0.0084,-0.0047
2018-06-15,4380.66,0.0244,0.0479,0.0347,0.0216,0.0085,-0.0047
2018-06-19,4161.51,0.0274,0.0479,0.0347,0.0216,0.0085,-0.0047
2018-06-20,4192.05,0.0267,0.0478,0.0347,0.0216,0.0085,-0.0046
2018-06-21,4120.40,0.0279,0.0478,0.0347,0.0216,0.0085,-0.0046
2018-06-22,4157.46,0.0277,0.0478,0.0347,0.0216,0.0086,-0.0045
2018-06-25,4118.83,0.0281,0.0478,0.0347,0.0217,0.0086,-0.0045
2018-06-26,4117.62,0.0283,0.0478,0.0347,0.0217,0.0086,-0.0045
2018-06-27,4059.23,0.0294,0.0478,0.0347,0.0217,0.0086,-0.0044
2018-06-28,4016.75,0.0303,0.0478,0.0348,0.0218,0.0087,-0.0043
2018-06-29,4127.95,0.0292,0.0479,0.0349,0.0218,0.0088,-0.0042
2018-07-02,4039.64,0.0307,0.0479,0.0349,0.0218,0.0088,-0.0042
2018-07-03,4064.37,0.0300,0.0479,0.0349,0.0218,0.0088,-0.0042
2018-07-04,4002.47,0.0307,0.0479,0.0349,0.0219,0.0089,-0.0041
2018-07-05,3936.30,0.0316,0.0479,0.0349,0.0219,0.0089,-0.0041
2018-07-06,3956.62,0.0311,0.0479,0.0349,0.0219,0.0089,-0.0040
2018-07-09,4054.38,0.0293,0.0479,0.0349,0.0219,0.0090,-0.0040
2018-07-10,4073.25,0.0290,0.0479,0.0349,0.0220,0.0090,-0.0040
2018-07-11,3994.52,0.0305,0.0479,0.0350,0.0220,0.0090,-0.0039
2018-07-12,4089.32,0.0288,0.0479,0.0350,0.0220,0.0091,-0.0039
2018-07-13,4105.06,0.0291,0.0479,0.0350,0.0220,0.0091,-0.0038
2018-07-16,4092.13,0.0296,0.0479,0.0350,0.0220,0.0091,-0.0038
2018-07-17,4081.08,0.0300,0.0479,0.0350,0.0220,0.0091,-0.0038
2018-07-18,4058.65,0.0303,0.0479,0.0350,0.0221,0.0091,-0.0038
2018-07-19,4036.14,0.0310,0.0479,0.0350,0.0221,0.0091,-0.0038
2018-07-20,4096.52,0.0291,0.0479,0.0350,0.0221,0.0092,-0.0037
2018-07-23,4130.12,0.0284,0.0479,0.0350,0.0221,0.0092,-0.0037
2018-07-24,4196.10,0.0271,0.0479,0.0350,0.0221,0.0092,-0.0037
2018-07-25,4196.99,0.0271,0.0479,0.0350,0.0221,0.0092,-0.0037
2018-07-26,4164.49,0.0278,0.0479,0.0350,0.0221,0.0092,-0.0036
2018-07-27,4144.36,0.0283,0.0479,0.0350,0.0221,0.0093,-0.0036
2018-07-30,4112.02,0.0284,0.0479,0.0350,0.0222,0.0093,-0.0036
2018-07-31,4114.43,0.0288,0.0479,0.0350,0.0222,0.0093,-0.0036
2018-08-01,4041.44,0.0301,0.0479,0.0350,0.0222,0.0093,-0.0035
2018-08-02,3950.32,0.0314,0.0479,0.0351,0.0222,0.0093,-0.0035
2018-08-03,3892.88,0.0323,0.0479,0.0351,0.0222,0.0094,-0.0035
2018-08-06,3828.14,0.0332,0.0479,0.0351,0.0222,0.0094,-0.0035
2018-08-07,3933.12,0.0312,0.0479,0.0351,0.0222,0.0094,-0.0035
2018-08-08,3871.35,0.0318,0.0479,0.0351,0.0222,0.0094,-0.0034
2018-08-09,3963.8,0.0302,0.0479,0.0351,0.0223,0.0094,-0.0034
2018-08-10,3979.61,0.0302,0.0479,0.0351,0.0223,0.0094,-0.0034
2018-08-13,3978.56,0.0301,0.0479,0.0351,0.0223,0.0095,-0.0034
2018-08-14,3962.88,0.0306,0.0480,0.0351,0.0223,0.0095,-0.0033
2018-08-15,3876.46,0.0317,0.0480,0.0351,0.0223,0.0095,-0.0033
2018-08-16,3846.75,0.0319,0.0480,0.0351,0.0223,0.0095,-0.0033
2018-08-17,3785.01,0.0325,0.0480,0.0352,0.0224,0.0095,-0.0033
2018-08-20,3814.7,0.0321,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-21,3870.75,0.0314,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-22,3838.79,0.0324,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-23,3856.65,0.0323,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-24,3854.99,0.0320,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-27,3942.60,0.0310,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-28,3941.59,0.0314,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-29,3922.18,0.0319,0.0480,0.0352,0.0224,0.0096,-0.0032
2018-08-30,3871.94,0.0331,0.0480,0.0352,0.0224,0.0096,-0.0031
2018-08-31,3842.14,0.0338,0.0480,0.0352,0.0224,0.0097,-0.0031
2018-09-03,3836.32,0.0337,0.0480,0.0352,0.0224,0.0097,-0.0031
2018-09-04,3881.62,0.0328,0.0480,0.0352,0.0225,0.0097,-0.0031
2018-09-05,3814.91,0.0340,0.0480,0.0352,0.0225,0.0097,-0.0031
2018-09-06,3786.49,0.0344,0.0480,0.0352,0.0225,0.0097,-0.0030
2018-09-07,3798.58,0.0340,0.0480,0.0353,0.0225,0.0097,-0.0030
2018-09-10,3736.50,0.0346,0.0480,0.0353,0.0225,0.0097,-0.0030
2018-09-11,3734.41,0.0346,0.0480,0.0353,0.0225,0.0098,-0.0030
2018-09-12,3719.21,0.0350,0.0480,0.0353,0.0225,0.0098,-0.0030
2018-09-13,3752.72,0.0343,0.0480,0.0353,0.0225,0.0098,-0.0029
2018-09-14,3737.70,0.0346,0.0480,0.0353,0.0226,0.0098,-0.0029
2018-09-17,3688.77,0.0356,0.0481,0.0353,0.0226,0.0098,-0.0029
2018-09-18,3757.59,0.0342,0.0481,0.0353,0.0226,0.0098,-0.0029
2018-09-19,3803.23,0.0332,0.0481,0.0354,0.0226,0.0099,-0.0029
2018-09-20,3797.69,0.0329,0.0481,0.0354,0.0226,0.0099,-0.0029
2018-09-21,3880.92,0.0315,0.0481,0.0354,0.0226,0.0099,-0.0028
2018-09-25,3858.00,0.0319,0.0481,0.0354,0.0227,0.0099,-0.0028
2018-09-26,3888.69,0.0316,0.0481,0.0354,0.0227,0.0099,-0.0028
2018-09-27,3854.20,0.0323,0.0481,0.0354,0.0227,0.0100,-0.0028
2018-09-28,3890.83,0.0319,0.0481,0.0354,0.0227,0.0100,-0.0028
2018-10-08,3743.30,0.0346,0.0481,0.0354,0.0227,0.0100,-0.0028
2018-10-09,3742.43,0.0345,0.0482,0.0354,0.0227,0.0100,-0.0027
2018-10-10,3739.30,0.0345,0.0482,0.0354,0.0227,0.0100,-0.0027
2018-10-11,3519.58,0.0389,0.0482,0.0355,0.0227,0.0100,-0.0027
2018-10-12,3536.76,0.0382,0.0482,0.0355,0.0227,0.0100,-0.0027
2018-10-15,3485.71,0.0392,0.0482,0.0355,0.0228,0.0100,-0.0027
2018-10-16,3434.87,0.0401,0.0482,0.0355,0.0228,0.0100,-0.0027
2018-10-17,3457.70,0.0396,0.0482,0.0355,0.0228,0.0101,-0.0027
2018-10-18,3365.19,0.0421,0.0482,0.0355,0.0228,0.0101,-0.0027
2018-10-19,3454.34,0.0399,0.0482,0.0355,0.0228,0.0101,-0.0027
2018-10-22,3603.84,0.0368,0.0482,0.0355,0.0228,0.0101,-0.0026
2018-10-23,3534.33,0.0387,0.0483,0.0356,0.0228,0.0101,-0.0026
2018-10-24,3536.82,0.0389,0.0483,0.0356,0.0229,0.0102,-0.0026
2018-10-25,3531.77,0.0390,0.0483,0.0356,0.0229,0.0102,-0.0025
2018-10-26,3523.35,0.0389,0.0483,0.0356,0.0229,0.0102,-0.0025
2018-10-29,3441.13,0.0409,0.0484,0.0356,0.0229,0.0102,-0.0025
2018-10-30,3476.46,0.0401,0.0484,0.0357,0.0229,0.0102,-0.0025
2018-10-31,3527.42,0.0398,0.0484,0.0357,0.0230,0.0102,-0.0025
2018-11-01,3550.30,0.0397,0.0484,0.0357,0.0230,0.0103,-0.0025
2018-11-02,3666.59,0.0370,0.0484,0.0357,0.0230,0.0103,-0.0024
2018-11-05,3659.79,0.0376,0.0485,0.0358,0.0230,0.0103,-0.0024
2018-11-06,3647.73,0.0380,0.0485,0.0358,0.0231,0.0103,-0.0024
2018-11-07,3629.49,0.0386,0.0485,0.0358,0.0231,0.0104,-0.0023
2018-11-08,3617.04,0.0389,0.0485,0.0358,0.0231,0.0104,-0.0023
2018-11-09,3584.88,0.0397,0.0485,0.0358,0.0231,0.0104,-0.0023
2018-11-12,3654.32,0.0385,0.0485,0.0358,0.0231,0.0104,-0.0023
2018-11-13,3706.82,0.0379,0.0485,0.0358,0.0231,0.0104,-0.0023
2018-11-14,3685.26,0.0390,0.0485,0.0358,0.0231,0.0104,-0.0023
2018-11-15,3737.16,0.0383,0.0486,0.0358,0.0231,0.0104,-0.0023
2018-11-16,3763.27,0.0383,0.0486,0.0359,0.0232,0.0105,-0.0022
2018-11-19,3790.92,0.0375,0.0486,0.0359,0.0232,0.0105,-0.0022
2018-11-20,3695.87,0.0391,0.0486,0.0359,0.0232,0.0105,-0.0022
2018-11-21,3712.11,0.0390,0.0486,0.0359,0.0232,0.0105,-0.0022
2018-11-22,3705.26,0.0389,0.0486,0.0359,0.0232,0.0105,-0.0022
2018-11-23,3589.67,0.0409,0.0486,0.0359,0.0232,0.0105,-0.0022
2018-11-26,3584.88,0.0407,0.0487,0.0360,0.0233,0.0106,-0.0021
2018-11-27,3593.60,0.0408,0.0487,0.0360,0.0233,0.0106,-0.0021
2018-11-28,3638.57,0.0403,0.0487,0.0360,0.0233,0.0106,-0.0021
2018-11-29,3574.19,0.0415,0.0488,0.0361,0.0234,0.0107,-0.0020
2018-11-30,3606.10,0.0409,0.0488,0.0361,0.0234,0.0107,-0.0020
2018-12-03,3713.23,0.0390,0.0488,0.0361,0.0234,0.0107,-0.0020
2018-12-04,3730.49,0.0391,0.0488,0.0361,0.0234,0.0107,-0.0020
2018-12-05,3709.25,0.0399,0.0488,0.0361,0.0234,0.0107,-0.0020
2018-12-06,3634.91,0.0412,0.0489,0.0362,0.0234,0.0107,-0.0020
2018-12-07,3634.57,0.0411,0.0489,0.0362,0.0235,0.0108,-0.0019
2018-12-10,3592.66,0.0420,0.0489,0.0362,0.0235,0.0108,-0.0019
2018-12-11,3615.98,0.0416,0.0489,0.0362,0.0235,0.0108,-0.0019
2018-12-12,3622.32,0.0414,0.0489,0.0362,0.0235,0.0108,-0.0019
2018-12-13,3667.96,0.0400,0.0489,0.0362,0.0235,0.0108,-0.0019
2018-12-14,3592.52,0.0411,0.0490,0.0362,0.0235,0.0108,-0.0019
2018-12-17,3587.44,0.0402,0.0490,0.0363,0.0236,0.0109,-0.0019
2018-12-18,3558.05,0.0408,0.0490,0.0363,0.0236,0.0109,-0.0018
2018-12-19,3513.79,0.0419,0.0491,0.0364,0.0237,0.0110,-0.0018
2018-12-20,3507.11,0.0426,0.0491,0.0364,0.0237,0.0110,-0.0017
2018-12-21,3472.69,0.0431,0.0491,0.0364,0.0237,0.0110,-0.0017
2018-12-24,3493.41,0.0424,0.0491,0.0364,0.0237,0.0110,-0.0017
2018-12-25,3462.99,0.0433,0.0491,0.0364,0.0237,0.0110,-0.0017
2018-12-26,3449.18,0.0436,0.0492,0.0364,0.0237,0.0110,-0.0017
2018-12-27,3418.06,0.0445,0.0492,0.0365,0.0237,0.0110,-0.0017
2018-12-28,3432.38,0.0446,0.0492,0.0365,0.0238,0.0111,-0.0017
2019-01-02,3399.40,0.0461,0.0492,0.0365,0.0238,0.0111,-0.0016
2019-01-03,3387.13,0.0466,0.0492,0.0365,0.0238,0.0111,-0.0016
2019-01-04,3470.28,0.0448,0.0493,0.0366,0.0238,0.0111,-0.0016
2019-01-07,3515.17,0.0441,0.0493,0.0366,0.0239,0.0112,-0.0015
2019-01-08,3508.52,0.0445,0.0493,0.0366,0.0239,0.0112,-0.0015
2019-01-09,3531.77,0.0441,0.0493,0.0366,0.0239,0.0112,-0.0015
2019-01-10,3524.88,0.0445,0.0493,0.0367,0.0240,0.0113,-0.0014
2019-01-11,3551.33,0.0439,0.0494,0.0367,0.0240,0.0114,-0.0013
2019-01-14,3526.09,0.0442,0.0495,0.0368,0.0241,0.0114,-0.0013
2019-01-15,3581.50,0.0431,0.0495,0.0368,0.0241,0.0114,-0.0013
2019-01-16,3578.34,0.0438,0.0495,0.0368,0.0241,0.0114,-0.0012
2019-01-17,3552.92,0.0441,0.0495,0.0368,0.0242,0.0115,-0.0012
2019-01-18,3598.43,0.0430,0.0496,0.0369,0.0242,0.0116,-0.0011
2019-01-21,3618.47,0.0425,0.0496,0.0369,0.0243,0.0116,-0.0011
2019-01-22,3573.47,0.0432,0.0496,0.0370,0.0243,0.0116,-0.0010
2019-01-23,3575.29,0.0430,0.0496,0.0370,0.0243,0.0117,-0.0010
2019-01-24,3594.08,0.0426,0.0496,0.0370,0.0244,0.0117,-0.0009
2019-01-25,3598.60,0.0423,0.0496,0.0370,0.0244,0.0117,-0.0009
2019-01-28,3587.45,0.0425,0.0496,0.0370,0.0244,0.0118,-0.0009
2019-01-29,3565.38,0.0429,0.0497,0.0370,0.0244,0.0118,-0.0008
2019-01-30,3527.59,0.0435,0.0497,0.0371,0.0245,0.0119,-0.0008
2019-01-31,3523.62,0.0435,0.0497,0.0371,0.0245,0.0119,-0.0007
2019-02-01,3596.02,0.0423,0.0497,0.0371,0.0245,0.0119,-0.0007
2019-02-11,3676.88,0.0413,0.0497,0.0371,0.0245,0.0119,-0.0007
2019-02-12,3712.63,0.0408,0.0497,0.0371,0.0245,0.0119,-0.0007
2019-02-13,3782.01,0.0395,0.0497,0.0371,0.0245,0.0120,-0.0006
2019-02-14,3793.50,0.0394,0.0497,0.0371,0.0246,0.0120,-0.0006
2019-02-15,3752.47,0.0402,0.0497,0.0372,0.0246,0.0120,-0.0005
2019-02-18,3877.19,0.0378,0.0497,0.0372,0.0246,0.0120,-0.0005
2019-02-19,3880.09,0.0376,0.0497,0.0372,0.0246,0.0121,-0.0005
2019-02-20,3890.48,0.0375,0.0498,0.0372,0.0247,0.0121,-0.0004
2019-02-21,3880.61,0.0375,0.0498,0.0372,0.0247,0.0122,-0.0004
2019-02-22,3968.88,0.0361,0.0498,0.0373,0.0248,0.0122,-0.0003
2019-02-25,4190.94,0.0322,0.0499,0.0374,0.0249,0.0123,-0.0002
2019-02-26,4163.03,0.0326,0.0499,0.0374,0.0249,0.0124,-0.0001
2019-02-27,4153.49,0.0328,0.0501,0.0376,0.0251,0.0126,0.0001
2019-02-28,4153.51,0.0330,0.0502,0.0377,0.0252,0.0127,0.0003
2019-03-01,4215.70,0.0317,0.0503,0.0378,0.0253,0.0128,0.0003
2019-03-04,4283.16,0.0308,0.0503,0.0378,0.0253,0.0128,0.0004
2019-03-05,4355.33,0.0299,0.0502,0.0378,0.0253,0.0129,0.0004
2019-03-06,4418.61,0.0292,0.0503,0.0378,0.0254,0.0129,0.0005
2019-03-07,4429.10,0.0297,0.0503,0.0379,0.0254,0.0130,0.0006
2019-03-08,4249.73,0.0324,0.0503,0.0379,0.0255,0.0130,0.0006
2019-03-11,4378.61,0.0308,0.0503,0.0379,0.0255,0.0131,0.0006
2019-03-12,4439.95,0.0301,0.0504,0.0380,0.0255,0.0131,0.0007
2019-03-13,4371.19,0.0311,0.0504,0.0380,0.0256,0.0132,0.0008
2019-03-14,4293.60,0.0318,0.0504,0.0380,0.0256,0.0133,0.0009
2019-03-15,4351.43,0.0312,0.0504,0.0380,0.0257,0.0133,0.0009
2019-03-18,4466.55,0.0297,0.0505,0.0381,0.0257,0.0134,0.0010
2019-03-19,4465.18,0.0297,0.0506,0.0382,0.0259,0.0135,0.0012
2019-03-20,4463.55,0.0297,0.0507,0.0383,0.0260,0.0136,0.0013
2019-03-21,4491.14,0.0296,0.0507,0.0383,0.0260,0.0137,0.0013
2019-03-22,4499.54,0.0297,0.0507,0.0383,0.0260,0.0137,0.0013
2019-03-25,4424.29,0.0309,0.0507,0.0384,0.0261,0.0137,0.0014
2019-03-26,4338.56,0.0322,0.0507,0.0384,0.0261,0.0138,0.0015
2019-03-27,4379.49,0.0313,0.0507,0.0384,0.0261,0.0138,0.0015
2019-03-28,4340.16,0.0320,0.0508,0.0385,0.0262,0.0139,0.0016
2019-03-29,4487.72,0.0300,0.0508,0.0386,0.0263,0.0140,0.0017
2019-04-01,4630.37,0.0276,0.0508,0.0386,0.0263,0.0140,0.0018
2019-04-02,4640.31,0.0271,0.0508,0.0386,0.0263,0.0141,0.0018
2019-04-03,4693.09,0.0258,0.0508,0.0386,0.0263,0.0141,0.0018
2019-04-04,4727.67,0.0250,0.0508,0.0386,0.0263,0.0141,0.0018
2019-04-08,4715.08,0.0253,0.0508,0.0385,0.0263,0.0141,0.0019
2019-04-09,4732.12,0.0248,0.0507,0.0385,0.0263,0.0141,0.0019
2019-04-10,4735.92,0.0248,0.0507,0.0385,0.0263,0.0141,0.0019
2019-04-11,4639.40,0.0259,0.0507,0.0385,0.0263,0.0141,0.0019
2019-04-12,4632.01,0.0255,0.0507,0.0385,0.0263,0.0141,0.0019
2019-04-15,4603.32,0.0253,0.0507,0.0385,0.0263,0.0141,0.0020
2019-04-16,4713.15,0.0236,0.0506,0.0385,0.0263,0.0141,0.0020
2019-04-17,4733.72,0.0232,0.0506,0.0385,0.0263,0.0142,0.0020
2019-04-18,4711.32,0.0238,0.0506,0.0385,0.0263,0.0142,0.0020
2019-04-19,4756.54,0.0234,0.0506,0.0385,0.0263,0.0142,0.0020
2019-04-22,4674.15,0.0239,0.0506,0.0384,0.0263,0.0142,0.0021
2019-04-23,4630.58,0.0241,0.0506,0.0384,0.0263,0.0142,0.0021
2019-04-24,4661.45,0.0235,0.0505,0.0384,0.0263,0.0142,0.0021
2019-04-25,4518.36,0.0249,0.0505,0.0384,0.0263,0.0142,0.0021
2019-04-26,4460.68,0.0250,0.0505,0.0384,0.0263,0.0142,0.0021
2019-04-29,4393.83,0.0248,0.0505,0.0384,0.0263,0.0142,0.0022
2019-04-30,4422.49,0.0237,0.0504,0.0384,0.0263,0.0143,0.0022
2019-05-06,4127.65,0.0276,0.0504,0.0384,0.0263,0.0143,0.0022
2019-05-07,4175.40,0.0270,0.0504,0.0384,0.0264,0.0143,0.0023
2019-05-08,4135.55,0.0279,0.0505,0.0384,0.0264,0.0144,0.0024
2019-05-09,4076.63,0.0290,0.0505,0.0385,0.0265,0.0145,0.0025
2019-05-10,4226.02,0.0272,0.0505,0.0385,0.0266,0.0146,0.0026
2019-05-13,4173.60,0.0281,0.0506,0.0386,0.0266,0.0146,0.0027
2019-05-14,4144.96,0.0284,0.0507,0.0387,0.0267,0.0148,0.0028
2019-05-15,4238.46,0.0272,0.0508,0.0388,0.0269,0.0149,0.0030
2019-05-16,4261.68,0.0271,0.0509,0.0389,0.0270,0.0150,0.0031
2019-05-17,4134.63,0.0286,0.0508,0.0389,0.0270,0.0151,0.0031
2019-05-20,4108.35,0.0288,0.0508,0.0389,0.0270,0.0151,0.0032
2019-05-21,4173.08,0.0277,0.0508,0.0389,0.0270,0.0151,0.0032
2019-05-22,4152.65,0.0277,0.0508,0.0390,0.0271,0.0152,0.0033
2019-05-23,4068.81,0.0289,0.0508,0.0390,0.0271,0.0152,0.0033
2019-05-24,4056.54,0.0290,0.0508,0.0390,0.0271,0.0152,0.0034
2019-05-27,4136.65,0.0276,0.0508,0.0390,0.0271,0.0153,0.0034
2019-05-28,4159.75,0.0277,0.0508,0.0390,0.0271,0.0153,0.0035
2019-05-29,4159.97,0.0278,0.0508,0.0390,0.0272,0.0154,0.0035
2019-05-30,4133.99,0.0282,0.0508,0.0390,0.0272,0.0154,0.0036
2019-05-31,4123.51,0.0283,0.0509,0.0391,0.0273,0.0155,0.0038
2019-06-03,4097.77,0.0290,0.0510,0.0393,0.0275,0.0157,0.0039
2019-06-04,4048.27,0.0300,0.0510,0.0393,0.0275,0.0157,0.0039
2019-06-05,4046.66,0.0299,0.0510,0.0393,0.0275,0.0158,0.0040
2019-06-06,3980.94,0.0308,0.0511,0.0393,0.0276,0.0158,0.0041
2019-06-10,4029.53,0.0299,0.0511,0.0393,0.0276,0.0158,0.0041
2019-06-11,4163.95,0.0279,0.0511,0.0393,0.0276,0.0159,0.0041
2019-06-12,4137.20,0.0283,0.0511,0.0393,0.0276,0.0159,0.0042
2019-06-13,4144.82,0.0283,0.0511,0.0393,0.0276,0.0159,0.0042
2019-06-14,4086.13,0.0293,0.0511,0.0393,0.0276,0.0159,0.0042
2019-06-17,4086.04,0.0303,0.0510,0.0393,0.0276,0.0159,0.0042
2019-06-18,4091.93,0.0302,0.0510,0.0393,0.0276,0.0159,0.0042
2019-06-19,4146.93,0.0294,0.0510,0.0394,0.0277,0.0160,0.0043
2019-06-20,4246.83,0.0280,0.0511,0.0394,0.0277,0.0160,0.0043
2019-06-21,4282.07,0.0277,0.0511,0.0394,0.0277,0.0160,0.0043
2019-06-24,4286.14,0.0274,0.0511,0.0394,0.0277,0.0160,0.0043
2019-06-25,4242.50,0.0281,0.0511,0.0394,0.0277,0.0160,0.0044
2019-06-26,4235.80,0.0281,0.0511,0.0394,0.0277,0.0160,0.0044
2019-06-27,4275.80,0.0274,0.0510,0.0394,0.0277,0.0160,0.0044
2019-06-28,4244.08,0.0281,0.0511,0.0394,0.0277,0.0161,0.0044
2019-07-01,4367.71,0.0266,0.0511,0.0394,0.0277,0.0161,0.0044
2019-07-02,4366.22,0.0272,0.0510,0.0394,0.0277,0.0161,0.0045
2019-07-03,4320.96,0.0279,0.0511,0.0394,0.0278,0.0161,0.0045
2019-07-04,4300.96,0.0282,0.0511,0.0394,0.0278,0.0162,0.0045
2019-07-05,4319.95,0.0278,0.0511,0.0395,0.0278,0.0162,0.0046
2019-07-08,4198.24,0.0293,0.0511,0.0395,0.0278,0.0162,0.0046
2019-07-09,4198.81,0.0294,0.0511,0.0395,0.0278,0.0162,0.0046
2019-07-10,4180.30,0.0298,0.0511,0.0395,0.0279,0.0162,0.0046
2019-07-11,4178.88,0.0298,0.0511,0.0395,0.0279,0.0162,0.0046
2019-07-12,4198.08,0.0297,0.0511,0.0395,0.0279,0.0163,0.0047
2019-07-15,4228.49,0.0290,0.0511,0.0395,0.0279,0.0163,0.0047
2019-07-16,4222.12,0.0292,0.0512,0.0396,0.0280,0.0164,0.0048
2019-07-17,4221.56,0.0292,0.0512,0.0396,0.0280,0.0164,0.0048
2019-07-18,4165.07,0.0301,0.0512,0.0396,0.0280,0.0164,0.0048
2019-07-19,4199.32,0.0296,0.0512,0.0396,0.0280,0.0164,0.0048
2019-07-22,4133.45,0.0305,0.0513,0.0397,0.0281,0.0165,0.0049
2019-07-23,4159.73,0.0301,0.0513,0.0397,0.0281,0.0165,0.0049
2019-07-24,4199.82,0.0294,0.0513,0.0397,0.0281,0.0165,0.0049
2019-07-25,4224.53,0.0292,0.0513,0.0397,0.0281,0.0165,0.0050
2019-07-26,4231.39,0.0290,0.0513,0.0397,0.0282,0.0166,0.0050
2019-07-29,4228.46,0.0290,0.0513,0.0398,0.0282,0.0166,0.0050
2019-07-30,4247.25,0.0287,0.0514,0.0398,0.0282,0.0166,0.0050
2019-07-31,4214.72,0.0293,0.0514,0.0398,0.0282,0.0166,0.0050
2019-08-01,4186.13,0.0299,0.0514,0.0398,0.0282,0.0166,0.0051
2019-08-02,4124.28,0.0314,0.0514,0.0398,0.0282,0.0167,0.0051
2019-08-05,4059.75,0.0327,0.0515,0.0399,0.0283,0.0167,0.0051
2019-08-06,3988.35,0.0337,0.0515,0.0399,0.0283,0.0167,0.0052
2019-08-07,3972.81,0.0340,0.0515,0.0399,0.0283,0.0168,0.0052
2019-08-08,4013.87,0.0334,0.0515,0.0399,0.0283,0.0168,0.0052
2019-08-09,3971.53,0.0343,0.0515,0.0399,0.0284,0.0168,0.0052
2019-08-12,4042.23,0.0331,0.0515,0.0400,0.0284,0.0168,0.0052
2019-08-13,4012.56,0.0340,0.0516,0.0400,0.0284,0.0168,0.0053
2019-08-14,4033.88,0.0336,0.0516,0.0400,0.0284,0.0168,0.0053
2019-08-15,4049.17,0.0335,0.0516,0.0400,0.0284,0.0169,0.0053
2019-08-16,4068.25,0.0334,0.0517,0.0401,0.0285,0.0169,0.0054
2019-08-19,4174.70,0.0321,0.0518,0.0402,0.0286,0.0170,0.0055
2019-08-20,4175.61,0.0320,0.0518,0.0403,0.0287,0.0171,0.0055
2019-08-21,4174.08,0.0318,0.0519,0.0403,0.0287,0.0172,0.0056
2019-08-22,4187.50,0.0317,0.0519,0.0403,0.0288,0.0172,0.0056
2019-08-23,4201.72,0.0315,0.0519,0.0404,0.0288,0.0172,0.0056
2019-08-26,4156.74,0.0326,0.0520,0.0404,0.0288,0.0173,0.0057
2019-08-27,4221.43,0.0317,0.0520,0.0404,0.0289,0.0173,0.0057
2019-08-28,4210.11,0.0319,0.0521,0.0405,0.0289,0.0173,0.0058
2019-08-29,4204.13,0.0323,0.0521,0.0406,0.0290,0.0174,0.0058
2019-08-30,4184.78,0.0322,0.0521,0.0406,0.0290,0.0174,0.0059
